"File","Line","Text"
"lib\screens\help_page.dart","455","'關懷'"
"lib\screens\help_page.dart","455","'溫柔陪伴與日常關懷'"
"lib\screens\help_page.dart","456","'常見功能與操作說明'"
"lib\screens\help_page.dart","460","'生活'"
"lib\screens\help_page.dart","460","'陪伴'"
"lib\screens\help_page.dart","463","'關懷'"
"lib\screens\help_page.dart","464","'語音'"
"lib\screens\help_page.dart","465","'聊天'"
"lib\screens\help_page.dart","468","'角色'"
"lib\screens\help_page.dart","468","'創作'"
"lib\screens\help_page.dart","471","'搜尋'"
"lib\screens\help_page.dart","471","'遊玩'"
"lib\screens\hidden_moments_page.dart","378","'暫時還沒有被隱藏的動態喔'"
"lib\screens\interaction_play_page.dart","152","'趣味玩法'"
"lib\screens\language_selection_page.dart","24","'繁體中文'"
"lib\screens\language_selection_page.dart","25","'简体中文'"
"lib\screens\language_selection_page.dart","27","'日本語'"
"lib\screens\language_selection_page.dart","142","'選擇你習慣的語言'"
"lib\screens\login_page.dart","98","'✅ 登入成功：大頭貼網址已自動同步更新！'"
"lib\screens\login_page.dart","100","'⚠️ 大頭貼同步更新失敗: $e'"
"lib\screens\login_page.dart","158","'Google 快速登入'"
"lib\screens\login_page.dart","163","'Apple 登入'"
"lib\screens\login_page.dart","168","'Facebook 登入'"
"lib\screens\login_page.dart","173","'戀戀帳號（Email）'"
"lib\screens\login_page.dart","174","'戀戀帳號（Email）'"
"lib\screens\login_page.dart","203","'知道了'"
"lib\screens\login_page.dart","239","'條款網址格式不正確'"
"lib\screens\login_page.dart","259","'❌ 開啟 $title 失敗：$e'"
"lib\screens\login_page.dart","264","'無法開啟$title，請確認網路後再試。'"
"lib\screens\login_page.dart","304","'請先開啟並閱讀完整$title。'"
"lib\screens\login_page.dart","305","'閱讀後回到《戀戀拾光》，即可按下「我已閱讀並同意」。'"
"lib\screens\login_page.dart","332","'正在開啟……'"
"lib\screens\login_page.dart","333","'閱讀完整$title'"
"lib\screens\login_page.dart","370","'已開啟$title，可以確認同意。'"
"lib\screens\login_page.dart","371","'尚未開啟$title。'"
"lib\screens\login_page.dart","392","'取消登入'"
"lib\screens\login_page.dart","406","'我已閱讀並同意'"
"lib\screens\login_page.dart","499","'✅ 已記錄條款同意版本：'"
"lib\screens\login_page.dart","506","'❌ 檢查條款同意狀態失敗：$e'"
"lib\screens\login_page.dart","512","'目前無法確認條款狀態，請稍後再試。'"
"lib\screens\login_page.dart","529","""🟢 [1. 啟動] 蝴蝶巡邏開始，等待 AuthService 回傳..."""
"lib\screens\login_page.dart","531","""🟢 [2. 接收] AuthService 執行完畢！"""
"lib\screens\login_page.dart","555","""✅ [3. 成功] 拿到資料了，準備穿越時光隧道 (跳轉中)！"""
"lib\screens\login_page.dart","558","""🚀 [超車提示] 登入其實成功了！資料也拿到了！"""
"lib\screens\login_page.dart","560","""🟡 [提示] 登入被取消或回傳為空值。"""
"lib\screens\login_page.dart","563","""🔴 [錯誤] 登入過程發生崩潰: $e"""
"lib\screens\login_page.dart","573","'連線異常，請稍後再試：$e'"
"lib\screens\login_page.dart","580","""🏁 [4. 結束] Loading 狀態解除。"""
"lib\screens\login_page.dart","592","""強制關閉蝴蝶視窗時略過錯誤: $e"""
"lib\screens\login_page.dart","766","'首次登入或條款更新時，系統將請您閱讀並同意服務條款及隱私權政策。'"
"lib\screens\login_page.dart","1001","'重新整理'"
"lib\screens\login_page.dart","1040","'頁面載入失敗'"
"lib\screens\login_page.dart","1048","'請確認網路連線後再試一次。'"
"lib\screens\login_page.dart","1064","'重新載入'"
"lib\screens\main_page.dart","147","'⚠️ 讀取上次停留位置失敗：$e'"
"lib\screens\main_page.dart","160","'⚠️ 儲存上次主頁分頁失敗：$e'"
"lib\screens\main_page.dart","171","""🔔 執行每日任務檢查 ($today)..."""
"lib\screens\main_page.dart","191","""✅ 今天已經簽到過囉！"""
"lib\screens\main_page.dart","247","'戀戀拾光'"
"lib\screens\main_page.dart","286","'使用者未登入'"
"lib\screens\main_page.dart","298","'找不到玩家資料'"
"lib\screens\main_page.dart","314","'今天已經簽到過了'"
"lib\screens\main_page.dart","418","'❌ 簽到失敗: $e'"
"lib\screens\main_page.dart","424","'今天已經簽到過了'"
"lib\screens\main_page.dart","442","'今天已經簽到過囉'"
"lib\screens\main_page.dart","530","'[生日檢查] 警告：連線超時跳過'"
"lib\screens\main_page.dart","532","'[生日檢查] 發生錯誤: $e'"
"lib\screens\main_page.dart","654","'推薦'"
"lib\screens\memo_page.dart","109","'尚未開啟通知權限，備忘錄仍會儲存，但不會顯示系統提醒。'"
"lib\screens\memo_page.dart","164","'備忘錄已儲存，${reminderCharacter.name} 會提醒你！'"
"lib\screens\memo_page.dart","165","'備忘錄已儲存，但尚未開啟通知權限。'"
"lib\screens\memo_page.dart","174","'目前通知數量：${pending.length}'"
"lib\screens\memo_page.dart","283","'讀取目前角色提醒個性失敗：$error'"
"lib\screens\memo_page.dart","361","'備忘錄已更新，${reminderCharacter.name} 會提醒你！'"
"lib\screens\memo_page.dart","362","'備忘錄已更新，但目前沒有通知權限。'"
"lib\screens\memo_page.dart","503","'讀取資料時發生錯誤: ${snapshot.error}'"
"lib\screens\moments_page.dart","87","'關閉瞬間提示氣泡失敗：$e'"
"lib\screens\moments_page.dart","165","'更新社群巡禮進度失敗：$e'"
"lib\screens\moments_page.dart","189","'朋友圈讀取進度失敗: $e'"
"lib\screens\moments_page.dart","490","""❌ 刪除失敗: $e"""
"lib\screens\moments_page.dart","520","""📫 信件已成功投遞至：$recipientId 的信箱"""
"lib\screens\moments_page.dart","522","""❌ 投遞信件失敗: $e"""
"lib\screens\moments_page.dart","601","""讀取我創建的角色列表失敗: $e"""
"lib\screens\moments_page.dart","839","""讀取創作者資料失敗: $e"""
"lib\screens\moments_page.dart","1298","'允許 AI 自動回覆玩家動態'"
"lib\screens\moments_page.dart","1309","'開啟後，角色才會被系統安排回覆玩家。'"
"lib\screens\moments_page.dart","1487","'預載動態圖片失敗：$url，$error'"
"lib\screens\moments_page.dart","1512","'監聽隱藏動態失敗: $e'"
"lib\screens\moments_page.dart","1549","'監聽封鎖角色失敗: $e'"
"lib\screens\moments_page.dart","1617","'隱藏動態失敗: $e'"
"lib\screens\moments_page.dart","1718","'封鎖角色失敗: $e'"
"lib\screens\moment_card.dart","124","""⚠️ 找不到 ShowCaseWidget: $e"""
"lib\screens\moment_card.dart","212","'❌ 按讚失敗：$e'"
"lib\screens\moment_card.dart","229","""檢查收藏失敗: $e"""
"lib\screens\moment_card.dart","281","""更新收藏紀錄失敗: $e"""
"lib\screens\moment_card.dart","371","'⚠️ 讀取聊天角色失敗：'"
"lib\screens\moment_card.dart","378","'📤 可分享動態的聊天角色：'"
"lib\screens\moment_card.dart","379","'${characters.length} 位'"
"lib\screens\moment_card.dart","385","'❌ 讀取聊天角色列表失敗：$e'"
"lib\screens\moment_card.dart","522","'【轉發了一則動態】'"
"lib\screens\moment_card.dart","555","""這是一則來自玩家動態牆的轉發分享。"""
"lib\screens\moment_card.dart","577","'📦 轉發 AI 原始回傳：$rawResponse'"
"lib\screens\moment_card.dart","585","'⚠️ 轉發訊息已送出，但 AI 回傳格式不是物件'"
"lib\screens\moment_card.dart","610","'⚠️ 轉發訊息已送出，但 AI 請求未成功：'"
"lib\screens\moment_card.dart","619","'🟠 MomentCard 準備寫入 directResponse'"
"lib\screens\moment_card.dart","621","'✅ AI 已直接回傳內容，交由既有聊天流程寫入：'"
"lib\screens\moment_card.dart","630","'⚠️ 轉發訊息已送出，但後端沒有回 requestId：'"
"lib\screens\moment_card.dart","657","'🔵 MomentCard 準備寫入 completed response'"
"lib\screens\moment_card.dart","664","'✅ 轉發 AI 請求已完成，'"
"lib\screens\moment_card.dart","665","'不在 MomentCard 重複寫入訊息'"
"lib\screens\moment_card.dart","680","'⚠️ 轉發訊息已送出，但 AI HTTP 失敗：'"
"lib\screens\moment_card.dart","686","""❌ 轉發失敗: $e"""
"lib\screens\moment_card.dart","941","""https://apps.apple.com/tw/app/戀戀拾光/id6773677178"""
"lib\screens\moment_detail_page.dart","109","'讀取詳細頁留言身分失敗：$error'"
"lib\screens\moment_detail_page.dart","161","'讀取詳細頁留言角色失敗：$error'"
"lib\screens\moment_detail_page.dart","281","""❌ 刪除失敗: $e"""
"lib\screens\moment_detail_page.dart","309","'取得 playerID 失敗: $e'"
"lib\screens\moment_detail_page.dart","333","""按讚失敗: $e"""
"lib\screens\moment_detail_page.dart","383","""❌ 投遞信件失敗: $e"""
"lib\screens\moment_detail_page.dart","511","'❌ 詳細頁留言失敗：$error'"
"lib\screens\moment_detail_page.dart","569","""💌 已發送 Tag 通知給 $name 的親媽 ($motherUid)"""
"lib\screens\moment_detail_page.dart","572","""🛑 攔截通知：親媽 (${_userId}) Tag 了自己的角色 ($name)，不重複寄信。"""
"lib\screens\moment_detail_page.dart","576","""❌ 處理 Tag 標註失敗: $e"""
"lib\screens\moment_search_page.dart","143","'搜尋暫時無法使用，請稍後再試。'"
"lib\screens\moment_search_page.dart","145","'搜尋拾光牆失敗：$error'"
"lib\screens\moment_search_page.dart","198","'搜尋公開貼文、角色或創作者'"
"lib\screens\moment_search_page.dart","294","'輸入貼文內容、角色名稱或創作者名稱'"
"lib\screens\moment_search_page.dart","323","'找不到相關的公開貼文'"
"lib\screens\my_characters_list_page.dart","60","""讀取我創建的角色列表失敗: $e"""
"lib\screens\notification_list_page.dart","58","'⚠️ 同步活動禮物信件失敗：'"
"lib\screens\notification_list_page.dart","62","'⚠️ 同步活動禮物信件發生錯誤：$error'"
"lib\screens\notification_list_page.dart","232","'❌ 批次刪除信件失敗：$e'"
"lib\screens\notification_list_page.dart","1204","'❌ 領取活動禮物失敗：'"
"lib\screens\notification_list_page.dart","1230","'❌ 領取活動禮物發生錯誤：$error'"
"lib\screens\notification_list_page.dart","1717","'❌ 生成信件分享圖片失敗：$error'"
"lib\screens\notification_list_page.dart","1847","'❌ 更新信件收藏狀態失敗：$error'"
"lib\screens\notification_list_page.dart","1986","'分享信件'"
"lib\screens\notification_list_page.dart","2067","'你原本詢問'"
"lib\screens\notification_list_page.dart","2342","'來自 ${widget.fromName} 的七夕信'"
"lib\screens\onboarding_page.dart","5","'; // ✅ 修正：解決 Undefined name '"
"lib\screens\onboarding_page.dart","6","'; // ✅ 修正：解決 ThemeNotifier isn'"
"lib\screens\period_tracker_page.dart","89","'還不錯'"
"lib\screens\period_tracker_page.dart","90","'開心'"
"lib\screens\period_tracker_page.dart","91","'低落'"
"lib\screens\period_tracker_page.dart","92","'難受'"
"lib\screens\period_tracker_page.dart","93","'煩躁'"
"lib\screens\period_tracker_page.dart","94","'疲倦'"
"lib\screens\period_tracker_page.dart","95","'焦慮'"
"lib\screens\period_tracker_page.dart","99","'腹痛'"
"lib\screens\period_tracker_page.dart","100","'腰痠'"
"lib\screens\period_tracker_page.dart","101","'頭痛'"
"lib\screens\period_tracker_page.dart","102","'胸脹'"
"lib\screens\period_tracker_page.dart","103","'水腫'"
"lib\screens\period_tracker_page.dart","104","'想睡'"
"lib\screens\period_tracker_page.dart","105","'食慾增加'"
"lib\screens\period_tracker_page.dart","106","'腸胃不適'"
"lib\screens\period_tracker_page.dart","329","'✅ 舊版生理期資料已搬移為帳號共用格式'"
"lib\screens\period_tracker_page.dart","332","'⚠️ 舊版生理期資料搬移失敗：$e'"
"lib\screens\period_tracker_page.dart","417","'❌ 讀取生理期單日紀錄失敗：$e'"
"lib\screens\period_tracker_page.dart","632","'❌ 儲存生理期日記失敗：$e'"
"lib\screens\period_tracker_page.dart","854","'還不錯'"
"lib\screens\period_tracker_page.dart","855","'開心'"
"lib\screens\period_tracker_page.dart","856","'低落'"
"lib\screens\period_tracker_page.dart","857","'難受'"
"lib\screens\period_tracker_page.dart","858","'煩躁'"
"lib\screens\period_tracker_page.dart","859","'疲倦'"
"lib\screens\period_tracker_page.dart","860","'焦慮'"
"lib\screens\period_tracker_page.dart","868","'腹痛'"
"lib\screens\period_tracker_page.dart","869","'腰痠'"
"lib\screens\period_tracker_page.dart","870","'頭痛'"
"lib\screens\period_tracker_page.dart","871","'胸脹'"
"lib\screens\period_tracker_page.dart","872","'水腫'"
"lib\screens\period_tracker_page.dart","873","'想睡'"
"lib\screens\period_tracker_page.dart","874","'食慾增加'"
"lib\screens\period_tracker_page.dart","875","'腸胃不適'"
"lib\screens\preference_selection_page.dart","23","'性格氣質'"
"lib\screens\preference_selection_page.dart","25","'溫柔'"
"lib\screens\preference_selection_page.dart","26","'高冷'"
"lib\screens\preference_selection_page.dart","27","'腹黑'"
"lib\screens\preference_selection_page.dart","28","'傲嬌'"
"lib\screens\preference_selection_page.dart","29","'忠犬'"
"lib\screens\preference_selection_page.dart","30","'病嬌'"
"lib\screens\preference_selection_page.dart","31","'神秘'"
"lib\screens\preference_selection_page.dart","32","'治癒'"
"lib\screens\preference_selection_page.dart","33","'反差感'"
"lib\screens\preference_selection_page.dart","37","'關係・年齡感'"
"lib\screens\preference_selection_page.dart","39","'年上'"
"lib\screens\preference_selection_page.dart","40","'年下'"
"lib\screens\preference_selection_page.dart","44","'故事氛圍'"
"lib\screens\preference_selection_page.dart","46","'霸總'"
"lib\screens\preference_selection_page.dart","47","'校園'"
"lib\screens\preference_selection_page.dart","48","'職場'"
"lib\screens\preference_selection_page.dart","49","'古風'"
"lib\screens\preference_selection_page.dart","50","'非人'"
"lib\screens\preference_selection_page.dart","77","'最多選擇 $_maxSelection 個偏好。'"
"lib\screens\preference_selection_page.dart","125","'❌ 儲存偏好失敗：$e'"
"lib\screens\preference_selection_page.dart","138","'目前無法儲存偏好，請稍後再試。'"
"lib\screens\preference_selection_page.dart","187","'你想遇見怎樣的人？'"
"lib\screens\preference_selection_page.dart","198","'選擇 3～5 個你喜歡的類型，'"
"lib\screens\preference_selection_page.dart","199","'戀戀會先從這裡開始認識你。'"
"lib\screens\preference_selection_page.dart","239","'之後也會依照你的實際互動，'"
"lib\screens\preference_selection_page.dart","240","'慢慢調整更適合你的推薦。'"
"lib\screens\preference_selection_page.dart","298","'已選'"
"lib\screens\preference_selection_page.dart","359","'就從這裡開始'"
"lib\screens\profile_page.dart","170","'🔥 啟動金庫強奪計畫！繞過 Firebase，直接找 FB 總部要人！'"
"lib\screens\profile_page.dart","180","'⚠️ FB 憑證已完全過期，需等玩家下次重新登入才能抓新照片。'"
"lib\screens\profile_page.dart","210","'✅ 完美綁架！最新 FB 大頭貼已永久鎖進拾光金庫！'"
"lib\screens\profile_page.dart","215","'⚠️ 抓取新網址後依然下載失敗，狀態碼: ${response.statusCode}'"
"lib\screens\profile_page.dart","220","'⚠️ 暗殺部隊遭遇不明抵抗: $e'"
"lib\screens\profile_page.dart","272","""✅ 玩家 ID 載入同步成功：$finalID, 鎖定狀態：$isChanged"""
"lib\screens\profile_page.dart","275","""❌ 讀取玩家 PID 失敗: $e"""
"lib\screens\profile_page.dart","401","'找不到玩家資料'"
"lib\screens\profile_page.dart","413","'今天已經簽到過了'"
"lib\screens\profile_page.dart","513","""❌ 手動簽到失敗: $e"""
"lib\screens\profile_page.dart","518","'今天已經簽到過了'"
"lib\screens\profile_page.dart","635","'找不到玩家資料'"
"lib\screens\profile_page.dart","890","'❌ 個人動態背景同步失敗：$error'"
"lib\screens\profile_page.dart","915","'監聽花花點數失敗: $error'"
"lib\screens\profile_page.dart","987","'); // 返回 '"
"lib\screens\profile_page.dart","1083","'找不到目前玩家資料'"
"lib\screens\profile_page.dart","1189","'🚨 星之邀約綁定發生錯誤：$e'"
"lib\screens\profile_page.dart","1647","'我的專屬背包與特權'"
"lib\screens\profile_page.dart","1667","'目前累積浪漫羈絆'"
"lib\screens\profile_page.dart","1673","'🎁 實體禮盒解鎖狀態：'"
"lib\screens\profile_page.dart","1695","'【頂級摯愛】實體 VIP 專屬禮盒'"
"lib\screens\profile_page.dart","1705","'含：專屬手寫信 + 角色代表娃 + 官方感謝信'"
"lib\screens\profile_page.dart","1723","'修改收件地址資訊'"
"lib\screens\profile_page.dart","1723","'🎉 已解鎖！點此填寫收件資訊'"
"lib\screens\profile_page.dart","1729","'✅ 您已成功登記收件地址，我們會盡快為您準備！'"
"lib\screens\profile_page.dart","1733","'還差 NT\$ ${10000 - totalSpent} 即可解鎖實體大賞！'"
"lib\screens\profile_page.dart","1741","'💡 提示：其他數位外觀與頭像框可在商店或個人設定中查看與裝備。'"
"lib\screens\profile_page.dart","1749","'關閉'"
"lib\screens\profile_page.dart","1775","'【頂級摯愛】實體禮盒解鎖'"
"lib\screens\profile_page.dart","1784","'感謝玩家對《戀戀拾光》的極致守候！\n請填寫以下收件資訊，我們將為您寄送專屬手寫信與角色代表娃娃：'"
"lib\screens\profile_page.dart","1791","'收件人真實姓名'"
"lib\screens\profile_page.dart","1800","'聯絡電話'"
"lib\screens\profile_page.dart","1809","'完整收件地址（含郵遞區號）'"
"lib\screens\profile_page.dart","1817","'想要收到的角色代表娃名字'"
"lib\screens\profile_page.dart","1818","'例如：欲輸入的角色名稱'"
"lib\screens\profile_page.dart","1828","'稍後填寫'"
"lib\screens\profile_page.dart","1843","'請完整填寫收件資訊與心儀的角色名稱喔！'"
"lib\screens\profile_page.dart","1861","'收件資訊已成功送出！請期待我們的實體驚喜！'"
"lib\screens\profile_page.dart","1864","'確認送出'"
"lib\screens\profile_page.dart","1915","'關於我'"
"lib\screens\profile_page.dart","2041","'公告'"
"lib\screens\profile_page.dart","2062","'設定'"
"lib\screens\profile_page.dart","2084","'我的背包'"
"lib\screens\profile_page.dart","2145","'讀取背包失敗: $e'"
"lib\screens\profile_page.dart","2246","'自我介紹'"
"lib\screens\profile_page.dart","2305","'讀取背包失敗: $e'"
"lib\screens\profile_page.dart","2324","'我的背包'"
"lib\screens\profile_page.dart","2502","'已簽到'"
"lib\screens\profile_page.dart","2502","'簽到'"
"lib\screens\profile_page.dart","2687","'⚠️ 個人檔案大頭貼載入失敗'"
"lib\screens\profile_page.dart","2899","'喜歡'"
"lib\screens\profile_page.dart","2931","'已簽到'"
"lib\screens\profile_page.dart","2931","'簽到'"
"lib\screens\profile_page.dart","2936","'今天已留下足跡'"
"lib\screens\profile_page.dart","2936","'今日尚未簽到'"
"lib\screens\profile_page.dart","2955","'記下心動瞬間'"
"lib\screens\profile_page.dart","3142","'創建劇場'"
"lib\screens\profile_page.dart","3225","'連結格式不正確'"
"lib\screens\profile_page.dart","3240","'無法開啟這個連結'"
"lib\screens\profile_page.dart","3245","'❌ 開啟個人連結失敗：$e'"
"lib\screens\profile_page.dart","3250","'無法開啟這個連結'"
"lib\screens\profile_page.dart","3282","'我的連結'"
"lib\screens\profile_page.dart","4090","'❌ 讀取創作者發布資料失敗：$e'"
"lib\screens\profile_page.dart","4240","'寫下此刻'"
"lib\screens\profile_page.dart","4306","'❌ 個人動態讀取失敗：$_profileMomentsError'"
"lib\screens\profile_page.dart","4619","'❌ 刪除動態失敗：$e'"
"lib\screens\profile_page.dart","4667","'個人主頁社群巡禮紀錄失敗：$e'"
"lib\screens\profile_page.dart","4745","""產生 PlayerID 失敗: $e"""
"lib\screens\profile_page.dart","4841","'ℹ️ 個人角色本機快取尚未建立：$e'"
"lib\screens\profile_page.dart","4858","'❌ 抓取自己的角色資料時發生錯誤: $e'"
"lib\screens\profile_page.dart","4923","'⚠️ 好友角色背景更新失敗：$e'"
"lib\screens\qixi_event_page.dart","211","'讀取七夕活動進度失敗：$error'"
"lib\screens\qixi_event_page.dart","458","'建立七夕聊天室失敗：$error'"
"lib\screens\qixi_event_page.dart","624","'神秘角色'"
"lib\screens\qixi_event_page.dart","786","'神秘角色'"
"lib\screens\recommendation_page.dart","37","'霸總'"
"lib\screens\recommendation_page.dart","37","'霸總'"
"lib\screens\recommendation_page.dart","37","'霸道總裁'"
"lib\screens\recommendation_page.dart","37","'總裁'"
"lib\screens\recommendation_page.dart","37","'財閥'"
"lib\screens\recommendation_page.dart","38","'溫柔'"
"lib\screens\recommendation_page.dart","38","'溫柔'"
"lib\screens\recommendation_page.dart","38","'溫柔系'"
"lib\screens\recommendation_page.dart","38","'體貼'"
"lib\screens\recommendation_page.dart","38","'暖男'"
"lib\screens\recommendation_page.dart","38","'暖系'"
"lib\screens\recommendation_page.dart","38","'寵溺'"
"lib\screens\recommendation_page.dart","39","'高冷'"
"lib\screens\recommendation_page.dart","39","'高冷'"
"lib\screens\recommendation_page.dart","39","'冷淡'"
"lib\screens\recommendation_page.dart","39","'寡言'"
"lib\screens\recommendation_page.dart","39","'禁慾'"
"lib\screens\recommendation_page.dart","39","'疏離'"
"lib\screens\recommendation_page.dart","40","'腹黑'"
"lib\screens\recommendation_page.dart","40","'腹黑'"
"lib\screens\recommendation_page.dart","40","'心機'"
"lib\screens\recommendation_page.dart","40","'城府'"
"lib\screens\recommendation_page.dart","40","'狡猾'"
"lib\screens\recommendation_page.dart","41","'年下'"
"lib\screens\recommendation_page.dart","41","'年下'"
"lib\screens\recommendation_page.dart","41","'弟弟'"
"lib\screens\recommendation_page.dart","41","'弟系'"
"lib\screens\recommendation_page.dart","41","'學弟'"
"lib\screens\recommendation_page.dart","42","'年上'"
"lib\screens\recommendation_page.dart","42","'年上'"
"lib\screens\recommendation_page.dart","42","'成熟'"
"lib\screens\recommendation_page.dart","42","'叔系'"
"lib\screens\recommendation_page.dart","42","'學長'"
"lib\screens\recommendation_page.dart","43","'傲嬌'"
"lib\screens\recommendation_page.dart","43","'傲嬌'"
"lib\screens\recommendation_page.dart","43","'嘴硬'"
"lib\screens\recommendation_page.dart","43","'彆扭'"
"lib\screens\recommendation_page.dart","44","'忠犬'"
"lib\screens\recommendation_page.dart","44","'忠犬'"
"lib\screens\recommendation_page.dart","44","'黏人'"
"lib\screens\recommendation_page.dart","44","'專一'"
"lib\screens\recommendation_page.dart","44","'守護'"
"lib\screens\recommendation_page.dart","44","'忠誠'"
"lib\screens\recommendation_page.dart","45","'病嬌'"
"lib\screens\recommendation_page.dart","45","'病嬌'"
"lib\screens\recommendation_page.dart","45","'偏執'"
"lib\screens\recommendation_page.dart","45","'瘋批'"
"lib\screens\recommendation_page.dart","45","'黑化'"
"lib\screens\recommendation_page.dart","46","'神秘'"
"lib\screens\recommendation_page.dart","46","'神秘'"
"lib\screens\recommendation_page.dart","46","'謎樣'"
"lib\screens\recommendation_page.dart","46","'深不可測'"
"lib\screens\recommendation_page.dart","47","'治癒'"
"lib\screens\recommendation_page.dart","47","'治癒'"
"lib\screens\recommendation_page.dart","47","'療癒'"
"lib\screens\recommendation_page.dart","47","'溫暖'"
"lib\screens\recommendation_page.dart","47","'安心'"
"lib\screens\recommendation_page.dart","48","'反差感'"
"lib\screens\recommendation_page.dart","48","'反差'"
"lib\screens\recommendation_page.dart","48","'反差感'"
"lib\screens\recommendation_page.dart","48","'雙面'"
"lib\screens\recommendation_page.dart","48","'外冷內熱'"
"lib\screens\recommendation_page.dart","49","'校園'"
"lib\screens\recommendation_page.dart","49","'校園'"
"lib\screens\recommendation_page.dart","49","'學生'"
"lib\screens\recommendation_page.dart","49","'學長'"
"lib\screens\recommendation_page.dart","49","'學弟'"
"lib\screens\recommendation_page.dart","49","'同學'"
"lib\screens\recommendation_page.dart","49","'老師'"
"lib\screens\recommendation_page.dart","50","'職場'"
"lib\screens\recommendation_page.dart","50","'職場'"
"lib\screens\recommendation_page.dart","50","'上司'"
"lib\screens\recommendation_page.dart","50","'老闆'"
"lib\screens\recommendation_page.dart","50","'秘書'"
"lib\screens\recommendation_page.dart","50","'總監'"
"lib\screens\recommendation_page.dart","50","'經理'"
"lib\screens\recommendation_page.dart","50","'辦公室'"
"lib\screens\recommendation_page.dart","51","'古風'"
"lib\screens\recommendation_page.dart","51","'古風'"
"lib\screens\recommendation_page.dart","51","'古代'"
"lib\screens\recommendation_page.dart","51","'王爺'"
"lib\screens\recommendation_page.dart","51","'皇帝'"
"lib\screens\recommendation_page.dart","51","'太子'"
"lib\screens\recommendation_page.dart","51","'將軍'"
"lib\screens\recommendation_page.dart","51","'江湖'"
"lib\screens\recommendation_page.dart","51","'武俠'"
"lib\screens\recommendation_page.dart","52","'非人'"
"lib\screens\recommendation_page.dart","52","'非人'"
"lib\screens\recommendation_page.dart","52","'吸血鬼'"
"lib\screens\recommendation_page.dart","52","'狼人'"
"lib\screens\recommendation_page.dart","52","'妖'"
"lib\screens\recommendation_page.dart","52","'魔'"
"lib\screens\recommendation_page.dart","52","'神明'"
"lib\screens\recommendation_page.dart","52","'精靈'"
"lib\screens\recommendation_page.dart","52","'獸人'"
"lib\screens\recommendation_page.dart","52","'人魚'"
"lib\screens\recommendation_page.dart","82","'尚未登入'"
"lib\screens\recommendation_page.dart","197","'❌ 載入推薦失敗：$e'"
"lib\screens\recommendation_page.dart","205","'目前無法載入推薦，請稍後再試。'"
"lib\screens\recommendation_page.dart","371","'最近常停留在這類型角色'"
"lib\screens\recommendation_page.dart","375","'最近互動偏好正在慢慢成形'"
"lib\screens\recommendation_page.dart","378","'依照你最近的互動為你整理'"
"lib\screens\recommendation_page.dart","453","'⚠️ 記錄推薦互動失敗：$e'"
"lib\screens\recommendation_page.dart","508","'重新載入'"
"lib\screens\recommendation_page.dart","533","'目前還沒有可以推薦的角色。'"
"lib\screens\recommendation_page.dart","566","'為你挑選的相遇'"
"lib\screens\recommendation_page.dart","617","'先看看這幾位'"
"lib\screens\recommendation_page.dart","618","'會先放最適合你的幾個相遇。'"
"lib\screens\recommendation_page.dart","648","'越來越像你的偏好'"
"lib\screens\recommendation_page.dart","648","'依照你一開始喜歡的方向'"
"lib\screens\recommendation_page.dart","650","'第 4 天後開始，最近互動會一起影響排序。'"
"lib\screens\recommendation_page.dart","651","'現在先用你剛開始勾選的標籤，幫你縮小範圍。'"
"lib\screens\recommendation_page.dart","675","'也許你會喜歡'"
"lib\screens\recommendation_page.dart","676","'保留一些隨機探索，讓您也能偶爾遇見不一樣的人。'"
"lib\screens\recommendation_page.dart","708","'正在為你整理新的相遇……'"
"lib\screens\recommendation_page.dart","832","'為你推薦'"
"lib\screens\recommendation_page.dart","832","'精選相遇'"
"lib\screens\recommendation_page.dart","919","'點開看看，也許剛好就是你下一次心動。'"
"lib\screens\recommendation_page.dart","1122","'探索'"
"lib\screens\recommendation_page.dart","1153","'換個方向，也許會剛好對上你的心動點。'"
"lib\screens\recommendation_page.dart","1224","'因為你喜歡・${initialMatchedTags.take(2).join('"
"lib\screens\recommendation_page.dart","1228","'最近也有不少人點進去看看'"
"lib\screens\recommendation_page.dart","1231","'也許會是你下一次剛好的相遇'"
"lib\screens\scene_page.dart","112","'刪除劇場？'"
"lib\screens\scene_page.dart","118","'確定要刪除「${title.isEmpty ? '"
"lib\screens\scene_page.dart","118","' : title}」嗎？刪除後無法復原。'"
"lib\screens\scene_page.dart","125","'取消'"
"lib\screens\scene_page.dart","132","'刪除'"
"lib\screens\scene_page.dart","154","'刪除失敗，請稍後再試。'"
"lib\screens\scene_page.dart","224","'目前無法開始劇場，請稍後再試。'"
"lib\screens\scene_page.dart","241","'結束劇場？'"
"lib\screens\scene_page.dart","247","'結束後會回到一般聊天，但目前的對話紀錄不會被刪除。'"
"lib\screens\scene_page.dart","256","'取消'"
"lib\screens\scene_page.dart","263","'結束劇場'"
"lib\screens\scene_page.dart","294","'劇場已結束'"
"lib\screens\scene_page.dart","307","'目前無法結束劇場，請稍後再試。'"
"lib\screens\scene_page.dart","350","'目前正在進行'"
"lib\screens\scene_page.dart","359","'未命名劇場'"
"lib\screens\scene_page.dart","375","'結束劇場'"
"lib\screens\scene_page.dart","423","'未命名劇場'"
"lib\screens\scene_page.dart","451","'角色開場：$opening'"
"lib\screens\scene_page.dart","467","'編輯'"
"lib\screens\scene_page.dart","477","'刪除'"
